GWD,W,Sa,TWL,P,T,Hu,ELE
-0.128746376,15.92712736,15.24171207,69.30403481,0,0.4,49,0.494
-0.128746376,17.1188413,32.4197381,98.80969925,0,-1.1,69,1.279
-1.087527822,16.24822143,19.42901299,128.8685259,0,22.1,37,0.986
0.04,21.50019807,24.95701346,79.10193184,0,10.9,93,0.04
-0.426858974,17.70726641,25.87693643,140.6858701,0,32.1,62,0.135
-1.048224925,20.30090993,21.68500251,60.65598095,0,20.4,98,0.986
-0.128746376,15.82740831,30.4033455,85.60391806,10,8.7,73,1.279
-0.504102564,20.31818408,22.52956923,122.8789822,2,22.2,100,0.135
-0.047343343,27.62487469,22.02877307,66.02940444,0,14.1,28,0.04
-1.114062861,19.27336804,29.20070963,95.47158402,0,-1.5,70,0.986
0.377573246,27.78185927,20.89017906,102.7630383,0,-2.7,43,0.494
0.310206973,23.23444153,18.11838832,66.72301418,0.3,10.2,93,0.559
-0.4,21.50019807,24.95701346,98.22848819,0,13.7,80,0.986
-1.061421353,19.35172915,26.95097709,111.8708532,0,-0.3,94,0.986
-0.128746376,15.82750899,30.18704344,92.02277252,0,12.1,43,1.279
-0.539761307,13.27790022,27.82944017,99.41673584,0,-0.6,22,0.135
-0.128746376,25.83484442,39.25591433,132.1776669,2,23.2,99,0.494
0.311376425,23.19112244,15.09348621,46.94265345,0,16.1,44,0.559
-0.253677678,25.44084442,29.8859986,101.7874981,0,-2.3,46,0.04
-0.204843236,28.37172041,18.6138262,102.9217365,0,7.3,86,0.04
0.336418114,19.50509997,20.97934907,107.3202966,0,2.8,69,0.559
-0.538076923,19.28907089,22.66786778,123.3130936,0,22.1,100,0.135
-0.128746376,11.99326183,14.58834165,76.63170593,0,16.7,30,0.494
-0.128746376,19.50190241,38.96220547,67.18206175,0,14.9,35,0.494
-0.120138535,28.59925779,29.32524418,101.0389388,0,28.6,58,0.342
-0.128746376,11.88367751,19.05142662,106.8137052,0,28.8,31,0.494
-0.430705693,19.13598415,18.04295143,100.5271565,4,18.7,100,0.135
-0.736420137,20.18651378,30.30474257,117.0572565,1,21.8,100,0.986
0.308923693,24.41257872,22.17689651,100.484796,0,2.8,59,0.687
-0.128746376,14.36840879,16.67009451,140.644248,0,20.3,64,0.494
0.079947503,28.25922401,31.69203602,176.0423878,0,25.8,93,0.687
-0.186237246,26.86835605,31.9679519,138.0428648,0,28.5,77,0.342
0.326897368,25.23027633,23.97680294,119.689243,0,17.7,63,0.559
-0.128746376,16.78963997,16.0331064,117.0430422,0,-10.4,13,0.494
-0.128746376,21.97626318,37.74203885,78.76228334,0,-6.5,21,1.279
0.334634054,14.69332623,15.40639145,87.43232779,0,4.3,69,0.559
-0.091929402,28.09439695,27.36926468,149.8834607,0,32.7,61,0.04
-0.376402878,24.74193169,14.09687728,78.73682644,0,18.7,24,0.342
-0.545608974,19.18122334,23.31794803,120.7228633,0,20.6,100,0.135
-0.524294872,18.94563181,23.55733637,103.789799,0,31.2,67,0.135
0.135,21.50019807,24.95701346,135.967734,3,17.2,73,0.135
0.389727185,24.89857027,24.1251923,99.28189686,32,15.5,99,0.687
-0.070558559,27.92455632,23.54019052,86.55144626,0,10.8,64,0.04
-1.020743694,16.08578478,18.70922446,136.3266932,0,13.6,86,0.986
-0.278561151,23.00913708,21.30260483,126.0622666,0,16.3,49,0.342
-0.332011132,14.79313391,19.87157241,97.45468594,0,31.5,42,0.135
-0.52444919,20.60202264,27.73482876,101.70268,0,19.8,99,0.135
0.339730456,27.72818171,21.93717917,79.45565165,0,-7,48,0.494
-0.128746376,9.611720476,29.59793408,132.5976096,0,15.3,93,1.279
-0.128746376,15.48772678,44.75641026,123.4312989,0,11.9,54,1.279
-0.128746376,21.50019807,24.95701346,121.5488491,0,16.7,71,0.342
-0.453621103,20.36783971,13.82685356,91.22755657,0,-2,38,0.342
-0.328920863,24.4716858,20.60053523,73.8856469,0,4.6,76,0.342
-0.128746376,16.75383938,30.23978358,133.5866801,0,35.7,53,1.279
-0.874510518,18.0848557,14.41810876,97.70181774,2,23.2,93,0.986
-0.128746376,16.36891625,29.32194833,60.44903238,0,17.4,38,1.279
-0.128746376,19.64980474,35.88343681,54.89127188,0,4.7,49,1.279
-0.83466883,20.89144343,26.73337347,37.8058607,0,3.7,80,0.986
0.559,21.50019807,24.95701346,117.4074106,0.6,15.2,96,0.559
-0.517564103,15.33360048,21.88252711,39.74601387,0,-0.1,87,0.135
0.168922339,24.45643166,28.6655796,139.5835959,4,13.1,100,0.494
0.33321218,26.86225433,21.52408219,94.25999474,0,9.1,34,0.494
-0.128746376,11.56192417,14.94959751,104.5973001,0,7.6,76,0.494
-0.05411011,28.75025035,21.88815298,82.93343142,0,31.7,81,0.04
0.407787275,27.346329,21.75355049,110.5474899,0,10.2,34,0.494
0.559,21.50019807,24.95701346,147.8474997,0,23.3,31,0.559
0.371545512,27.97698234,26.64957012,119.9936157,7,19.7,100,0.494
-0.433429487,16.79050748,22.54182208,147.1120961,0,34.9,21,0.135
0.011632571,27.67945604,24.68461521,157.0618166,0,26.5,79,0.04
-0.128746376,20.22186582,37.30618431,119.2884515,0,31.2,53,0.494
-0.128746376,12.3174645,20.99938761,76.29611195,0,21.4,100,0.494
-0.128746376,15.39335139,30.33058464,96.10249765,0,13.2,91,1.279
-0.128746376,15.55566707,26.11816502,96.30107824,0,23.8,57,0.494
0.351633907,25.55709173,19.03092284,98.9053633,0,-2.2,65,0.494
-0.128746376,9.454408778,15.81620639,110.5353459,0,19.9,20,0.494
-0.534527207,23.20834982,27.95113158,134.3531942,0,21,100,0.135
-0.050350471,28.02396225,27.09978192,80.89997247,0,-6.1,65,0.04
-0.551858974,19.90182328,22.11701722,98.36239934,0,1.2,74,0.135
0.327883804,19.9659256,18.71809967,80.85578281,0,10.3,89,0.559
-0.117410072,26.58370058,32.28879499,123.3288029,0,25.7,90,0.342
0.327937377,26.36535144,17.99348193,53.93939751,0,7.9,50,0.494
-0.83466883,20.89144343,26.73337347,37.8058607,0,3.7,80,0.986
-0.448286523,8.955848024,18.42941254,110.9177736,0,4.7,53,0.135
-1.008177923,18.30020024,30.46982727,106.5419627,0,-3.6,51,0.986
0.559,21.50019807,24.95701346,112.5077711,0,20.3,73,0.559
-0.018194946,28.53640984,29.82167902,70.29074578,0,28.8,70,0.04
-0.364292172,20.68127601,30.61886641,83.65063349,0,22.1,96,0.135
-0.541797321,12.08775796,29.87878992,38.85922176,0,3.5,15,0.135
0.135,21.50019807,24.95701346,101.0316603,0,28.6,51,0.135
-0.932718767,16.40063727,21.8725462,127.1820618,0,24.8,91,0.986
-1.091465614,20.89561159,22.5525911,95.41426685,8,20,100,0.986
-0.444028777,20.15181293,13.8272199,114.353812,0,0.2,84,0.342
-0.442589928,20.31386465,13.8269859,65.98834832,0,6.6,48,0.342
-0.517200556,17.58692248,17.11150014,66.38337953,0,27.1,85,0.135
-0.155459632,26.58348386,32.14427526,137.4825232,0,31.2,51,0.342
-0.515651479,24.64183855,23.93091177,95.68690096,0,18.1,68,0.342
0.383379672,17.82123543,11.19254092,83.03974468,0,4.6,76,0.559
0.305746044,26.26782846,22.31932398,59.01052647,0,-0.1,84,0.494
0.559,21.50019807,24.95701346,84.85185496,0,18.9,29,0.559
0.278896428,27.97424605,26.11592055,100.484796,0,28,52,0.494
-0.060457618,25.89326263,19.46584004,104.0195318,0,25.8,63,0.342
-0.208427951,28.37172041,21.05273961,66.48987007,0,12.1,58,0.04
-0.128746376,15.87064465,37.9775641,103.2066616,0.1,26,98,1.279
-0.184817345,28.35764582,22.76923068,47.0690283,0,-0.1,89,0.04
-0.128746376,17.53965458,32.41983843,104.0294121,0,3.8,73,1.279
-0.829480888,12.19095052,12.28451853,81.72883401,0,24.8,100,0.986
-1.069977742,20.02205809,23.45994295,151.2964162,0,25.4,48,0.986
-0.128746376,23.59755057,38.11856599,104.8115827,0,-4.6,32,1.279
-0.394900701,18.30180385,29.82575606,115.6723687,0,19.2,77,0.135
0.369258354,28.15241338,19.9647029,157.6006841,0.5,27.3,66,0.494
-0.015379061,28.68610704,30.47084753,67.44622669,0,22.6,65,0.04
0.245091493,28.08353393,27.12985473,98.22022614,0,23.1,95,0.494
-0.128746376,11.66918808,14.08378966,53.06554723,0,13.1,89,0.494
-0.530705128,19.3980868,21.99042141,115.6478521,0,26.5,88,0.135
-0.484871795,20.8935807,25.39555378,68.36635996,0,14.9,61,0.135
-0.275179856,26.47125458,27.15074766,97.21851619,0,7.5,64,0.04
-0.128746376,9.60554873,31.04900253,120.56905,0,30.6,51,1.279
-0.128746376,11.88339383,19.05123742,126.8686908,0,32.5,38,0.494
-0.128746376,16.78610184,41.51121795,99.62086048,0,22.5,38,1.279
-0.128746376,23.70562186,38.44702584,100.029732,0,-13.5,60,1.279
0.279876514,28.09649365,30.94835255,79.5563498,0,32.2,61,0.687
-0.332597922,24.47140974,20.38373411,55.49170211,0,0.6,81,0.342
-0.250896419,27.50861033,29.19281943,91.22755657,0,-2,38,0.04
-1.136028509,16.12964567,27.36912434,84.48653177,0,-0.2,98,0.986
0.412842273,27.80649038,22.62026422,58.30350342,0,22.6,89,0.687
0.047814599,24.90103778,22.73248121,108.3192552,0,24.5,49,0.687
-0.574081301,22.08850621,14.46024434,65.98834832,0,3.2,51,0.135
-0.104496496,28.58802323,25.2182382,90.7237632,0,26.6,68,0.04
0.079297427,19.81987813,22.73047657,99.32162057,0,11,75,0.559
0.344387424,18.6264515,18.71765504,78.3702812,2,10.9,97,0.559
-0.212216084,27.97101495,28.54358154,63.69037155,0,2.3,23,0.04
-0.355618604,12.95340424,17.85041304,108.9406942,0,19,40,0.135
-0.128746376,8.747045328,28.29796528,166.5089387,0,29,52,1.279
0.336097941,26.8622294,21.70709431,60.95648117,0,3.9,34,0.494
-0.494189,12.19595271,29.87889022,65.16623907,0,-6.5,61,0.135
-0.839803201,22.67928177,27.61210121,84.22905815,0,12.4,100,0.986
-0.172684685,28.64209894,24.78354353,144.7926496,0,21.4,100,0.04
-0.06048761,28.52296071,31.55279503,85.90947451,0,19.4,99,0.04
-0.128746376,17.17566977,31.05077027,83.32061314,0,14.1,28,1.279
0.04,21.50019807,24.95701346,111.0250858,0,15,47,0.04
-0.128746376,16.36519679,36.8936937,102.7630383,0,9.8,86,1.279
-0.128746376,11.61183406,17.89654564,105.8215695,0.2,21,100,0.494
0.135,21.50019807,24.95701346,107.9731187,0,19.8,57,0.135
-0.90247849,20.24635183,29.25495251,47.83147514,0,18.1,63,0.986
-0.592684689,13.44019235,26.92479149,58.14004484,0,-7.7,12,0.135
0.209561969,28.96455069,19.27692734,147.7139126,2,21.6,98,0.494
-0.459255106,26.18790455,30.99685705,90.71032831,0,27.5,50,0.342
-0.182990991,28.37172041,26.30165373,130.40339,0,25.4,55,0.04
-0.128746376,21.50019807,24.95701346,84.74611907,0,17.5,66,0.494
0.215870317,27.17668515,26.40688827,117.3881254,0,29.8,61,0.559
-0.47974359,19.98597475,23.45531095,77.4376807,0,12.5,87,0.135
0.009041257,26.25605608,28.35322387,63.42918911,0,20.7,80,0.559
-0.128746376,15.165699,38.41025641,132.4583573,0,30.3,52,1.279
-0.128746376,8.855276894,28.04941188,140.0446258,0,35.1,41,1.279
0.504523022,24.90985577,27.31359026,68.60195357,0,24.3,91,0.687
0.265000128,18.57640837,13.86868524,34.46948535,0,3.1,78,0.559
-0.501545855,27.56561811,28.0170238,86.59429269,0,5.1,80,0.342
0.334555426,26.59179735,23.17171068,89.70610099,0,-1.5,93,0.494
-0.089947854,23.18424873,28.87419987,150.1472657,29,23.6,100,0.04
0.325946346,22.47445402,15.95592748,81.57791939,0,25.3,53,0.559
0.310576624,27.72320466,21.29795755,157.434704,0,29.3,66,0.494
0.26294956,26.95472115,27.92945868,70.11838631,0,4.9,100,0.494
-0.083377457,28.17736313,28.88399118,95.08217546,0,24.8,100,0.04
-0.496680448,9.441987143,18.64538113,121.4302747,0,8.3,27,0.135
-0.128746376,21.18381417,37.0172016,114.0175857,0,27.8,67,0.494
-0.901466851,11.22955399,11.52980045,73.34410385,2,25.4,98,0.986
0.40857743,23.7957913,20.360833,120.56905,0,26.8,93,0.494
0.04,21.50019807,24.95701346,106.6674613,0,22,26,0.04
-1.047060709,19.15740394,23.89117926,97.13147084,0,23,99,0.986
-0.535795364,21.66443031,14.54666034,52.99700799,0,3.6,27,0.342
0.292818081,22.6257009,20.30517157,76.90435608,0,-7,68,0.687
-0.128746376,10.74163895,31.62536512,118.7983854,0,22.8,100,1.279
-0.128746376,24.24108427,39.82508818,134.9372625,0,29.8,64,0.494
0.267205224,27.82725842,19.06232141,115.2627793,0,34.7,38,0.494
-0.128746376,8.854675741,29.74172001,107.2111554,0,25,32,1.279
0.559,21.50019807,24.95701346,91.59198777,0,6.5,83,0.559
-0.128746376,20.09699395,40.58811899,84.48653177,0,4.3,59,0.494
0.254849956,24.44685536,28.13696436,38.14642818,0.2,22,87,0.559
-0.128746376,23.07957668,36.63473365,133.9187831,0,34.5,62,0.494
-0.444828137,23.76749591,12.5120301,56.8573674,0,15.7,50,0.342
0.559,21.50019807,24.95701346,37.04121414,0.2,12.3,81,0.559
-0.429102564,16.79045718,22.75821299,111.3428131,0,27.2,55,0.135
-0.1986251,27.50046758,33.07821444,121.6028503,0,28.8,72,0.342
0.146708618,21.76705022,22.55426512,43.28541914,3,13.7,100,0.559
0.33554988,25.60873048,27.58444083,102.2596375,0,22,93,0.559
-0.449323188,27.64677172,30.93772983,66.76039435,0,14.3,100,0.342
0.559,21.50019807,24.95701346,106.7246111,0,19.1,90,0.559
-0.128746376,23.07932637,34.55949503,90.25221611,0,29,74,0.494
0.251268868,25.01660986,18.90480197,92.10849486,0.9,0.2,96,0.494
-1.210777287,16.63620344,27.48351092,106.952609,0,12.4,63,0.986
0.346215624,29.12741143,20.39126135,135.2988573,45,24.6,100,0.494
-0.128746376,13.88851638,22.55598919,110.5397481,15,23.9,100,0.494
-0.505899281,24.60561847,15.11203503,92.74258718,0,2.2,40,0.342
-0.475114137,27.02464436,31.11685248,119.6024142,0,-3.9,100,0.342
-1.109370794,21.69894354,24.28157167,15.18543285,0,17.9,42,0.986
-0.128746376,10.1458456,16.03633261,105.6680299,0,-4.9,91,0.494
-0.128746376,15.82548109,30.47460387,34.49106302,0,12.3,60,1.279
-0.128746376,21.50019807,24.95701346,55.89435899,4,10.8,48,1.279
0.04,21.50019807,24.95701346,84.36080875,0,8.9,69,0.04
0.389865433,27.29378682,23.69873966,100.185761,0,9.1,38,0.494
-0.128746376,16.41102783,15.96086399,83.17262659,0,-18,19,0.494
0.332472802,22.36625927,14.22357944,95.59592804,0,21.3,100,0.559
0.216827798,28.80408654,32.9812104,85.01276859,0,9.5,85,0.687
-0.128746376,14.62294751,44.37980769,124.7401619,0,6.6,95,1.279
-0.529988297,9.713528994,18.93555445,93.14580945,15,-1.5,91,0.135
-0.122366107,26.58368428,32.28877325,103.6538116,0,21.4,100,0.342
0.339551723,24.31117341,23.97668021,85.37813623,0,20.4,74,0.559
-0.429640288,23.65689637,16.0890424,56.83654811,0,9.1,22,0.342
0.454832176,24.15264423,27.77136462,118.7983854,0,22.8,100,0.687
0.167860286,20.40815619,21.57256426,87.5342844,0,8.6,46,0.559
-0.128746376,19.71957408,44.72778639,85.01276859,0,9.5,85,0.494
-0.128746376,21.50019807,24.95701346,125.3841061,0,27.6,47,0.342
-0.481438849,23.76774605,11.7905426,63.30155201,0,15.2,34,0.342
-1.181821085,16.24844667,19.21228304,107.4544945,0,23.6,41,0.986
-0.493215859,27.26853519,30.55873425,90.32055743,2,13.6,100,0.342
-1.076960508,18.51642958,21.32205964,100.484796,0,28,52,0.986
0.201276183,28.85817308,32.85733142,139.5835959,0,6,100,0.687
-0.011624549,26.54229268,27.12079693,177.765921,103,24.3,97,0.04
-0.128746376,15.16738417,16.39311591,89.07409719,0,-4.6,33,0.494
-0.128746376,14.52930343,24.60600339,98.30961549,0,21.6,91,0.494
0.478617776,25.1695529,20.2764977,126.1582792,0,31.4,50,0.687
-1.061241309,21.32819506,22.48098195,123.7348133,0,20,100,0.986
0.376745862,25.00663293,24.63019002,89.5211111,0.8,7.6,76,0.687
0.231120159,27.34467628,23.04449512,105.195658,0,14.3,27,0.494
0.32035609,24.4639557,15.83650571,124.8594359,0,12.1,69,0.687
0.687,21.50019807,24.95701346,138.0026498,10,13.7,89,0.687
-0.519648281,19.5061092,12.09999971,93.58131498,0,-3.7,36,0.342
0.131102868,29.24879808,33.30710952,134.6858269,0,21.7,92,0.687
-0.437953637,23.76781266,11.93468452,68.07549311,0,8.8,51,0.342
0.314765473,14.62719505,15.43850278,10.95169377,0.1,1.8,93,0.559
-1.106365707,19.3814978,29.51973975,75.38102194,0,7.5,32,0.986
-0.460056067,26.18779579,30.82304758,134.6858269,0,21.7,92,0.342
0.275575704,27.830464,25.78014172,107.0617156,0,7.7,50,0.494
-0.948677507,14.84520446,18.05309822,111.0995859,2,33.6,66,0.986
0.279035224,19.12706184,18.97503174,85.67027608,0,-8.7,52,0.559
0.202333642,26.01238625,17.93747939,60.41901765,0,4.1,85,0.494
-0.292083333,18.40777624,23.77138895,122.7946612,0,32.6,67,0.135
-0.128746376,19.50193596,38.96211726,81.19782414,0,6,80,0.494
-0.262671958,28.30015862,26.37699549,135.2847948,0,30.2,70,0.342
-0.128746376,13.07470435,28.3738787,74.71246006,9,18.4,100,1.279
0.303111535,27.56345141,21.99061057,86.57369191,0,-1.6,64,0.494
-0.595128205,17.71388499,23.43769321,66.72301418,0.3,10.2,93,0.135
0.144616884,18.04381041,19.33799348,37.98848156,0,16.1,58,0.559
0.04,21.50019807,24.95701346,104.8148161,0,17.8,68,0.04
-0.106071005,28.36854171,19.73889265,77.26344438,0.9,12.7,94,0.04
-1.034587156,15.92351492,18.70942498,147.8007968,0,18,49,0.986
0.559,21.50019807,24.95701346,87.42950172,0,3.9,96,0.559
0.240776556,27.13122649,22.09089947,91.79979654,0,-2.1,26,0.494
-0.069928058,27.26414206,31.9298214,70.76898561,0,24,91,0.342
-0.193676189,27.92519387,22.98566504,102.0412864,0,4.6,76,0.04
-0.464490746,18.40983345,29.17684759,129.0667992,0,24.7,45,0.135
0.308843303,28.10470086,21.93260345,64.67064093,0,8.2,57,0.494
0.687,21.50019807,24.95701346,88.4175589,0,28.4,34,0.687
0.227621781,16.41686699,14.43599173,103.037561,0,-0.6,45,0.559
-0.800988585,14.16187899,12.79098946,128.2535695,0,31.1,70,0.986
0.140666836,26.09531438,28.66693362,100.0847697,0,24.8,55,0.559
0.331859541,20.79743538,15.01790335,72.14671398,0,26.7,52,0.559
0.380818686,26.23597788,19.35925586,117.7009205,0,0.8,49,0.494
-0.128746376,18.68190996,40.78630082,58.23575968,0,9.6,42,1.279
-0.34400641,18.57090619,24.92434532,127.2907535,0,32.2,58,0.135
-0.128746376,8.692449677,29.74163181,119.022843,10,19,97,1.279
0.472192749,26.6825907,19.01021839,121.8238495,0,28.6,56,0.687
-0.062733813,27.66726782,30.57618918,84.03100242,0,19.8,97,0.342
-0.920037059,20.57092511,33.08995342,44.5170447,0,1.9,17,0.986
-0.101582734,26.96340065,31.82538751,143.4023751,0,30.7,47,0.342
-0.83394487,18.30135237,14.02428563,123.6890272,0,28.1,55,0.986
-0.128746376,16.40824813,41.55128205,89.75934413,0,26.8,37,1.279
-0.085046129,23.23898009,27.9361836,139.020672,0,35.3,19,0.04
-0.128746376,11.56134719,14.01184113,64.13825835,0,11.5,91,0.494
0.147241887,27.74140829,27.50364745,84.85484247,2,13.8,100,0.494
0.316573001,18.68580647,10.97752468,59.02694079,0,0.9,17,0.559
-0.128746376,14.74669619,16.38152176,89.40865047,0,28,35,0.494
-0.550358366,8.958767093,24.3455835,101.0338857,0,0.3,63,0.135
0.23537088,27.34656786,22.45134161,128.3099556,0,19,85,0.494
0.135,21.50019807,24.95701346,124.0621307,0,17.4,31,0.135
-0.128746376,20.21047859,42.13525657,68.46006938,0,21.4,70,0.494
-0.128746376,21.50019807,24.95701346,73.16965297,0,22.6,49,0.494
-0.51195835,27.56561811,28.01696821,81.19782414,0,6,80,0.342
-0.016051159,27.72178235,28.25302741,120.9122394,0,21.9,100,0.342
-0.100794224,28.13556281,28.88399118,81.39168334,0,24.1,98,0.04
-0.286922462,26.47118751,27.07870588,43.26446729,0,16.9,33,0.04
-0.128746376,13.87397407,14.30518818,106.6264357,0,1.7,94,0.494
-0.395747402,23.76792143,12.65569327,101.0774675,0,0.6,96,0.342
-0.560977173,27.60769385,31.04383911,35.20502756,0,19.7,52,0.342
0.212513651,26.63800963,23.63148532,149.5355656,0,28.7,63,0.494
-0.969473175,15.38557766,19.98296704,147.0990622,0,31.8,63,0.986
0.299008973,27.45635521,23.54903557,85.88806895,0,6.3,60,0.494
0.394151874,17.95094165,14.52063684,67.09257477,0,14.6,30,0.559
-0.447080497,26.18794623,31.05480551,96.71140241,0,19.4,100,0.342
-0.128141244,28.59887403,29.32442244,106.946539,0,29.8,64,0.342
0.232660963,27.49556438,20.4592351,148.8471137,8,25.3,97,0.494
0.282518921,28.45229586,27.90068189,89.56337442,0,6.2,61,0.494
0.428032139,24.09855769,22.4682643,96.80366919,0,24.1,97,0.687
0.242407734,18.57645823,13.86851891,101.2996088,0,9.5,44,0.559
-0.0540714,28.08540171,24.3292411,92.10510735,0,12.9,93,0.04
0.494,21.50019807,24.95701346,135.5077567,0,17.4,40,0.494
-0.472532051,21.35622726,25.39555378,127.2683706,0,19.7,39,0.135
-0.491121795,20.04600676,21.80172936,68.46006938,0,21.4,70,0.135
-0.128746376,10.7957391,31.62534211,132.1776669,0,23.2,99,1.279
-0.128746376,17.01480471,36.8207988,106.6857755,0,9,100,1.279
-0.4,21.50019807,24.95701346,52.08392765,0,7.9,47,0.986
0.275962557,21.16710066,19.07985819,103.070162,0,3.7,93,0.559
0.365037965,21.01382488,16.17175165,129.9945467,0.1,17.4,100,0.559
-0.530999201,21.55632921,14.47458127,88.57079276,0,-10.8,86,0.342
-0.852052349,20.89062496,26.44545725,64.86448299,0,-1.1,69,0.986
-0.128746376,21.50019807,24.95701346,123.4635653,4,21.6,55,0.494
0.113786972,29.34495192,33.45159399,63.63685684,0,17.1,100,0.687
0.198009945,25.98828163,17.88059902,99.28189686,32,15.5,99,0.494
0.309392821,23.01542777,15.0886578,117.3426411,0,31.6,43,0.559
-0.128746376,24.37943286,39.82522111,176.0423878,0,25.8,93,0.494
-0.128746376,16.90673837,35.88346203,73.52722243,0,1.3,63,1.279
-0.581039169,22.42058875,15.19475631,98.20521642,0,-9.1,62,0.342
-0.416528738,11.11631834,18.2434745,107.4670383,0,12.2,43,0.135
0.197995551,28.74611118,19.4858373,123.2662866,0,21.8,74,0.494
-0.376402878,24.7960052,14.02475102,87.0611588,0,17.9,25,0.342
